,x,y
1711,-6,-34
1712,-7,-3
1713,-5,-34
1714,-6,-3
1715,-5,-35
1716,-5,-3
1717,-4,-35
1718,-5,-2
1719,-4,-34
1720,-6,-2
1721,-4,-33
1722,-7,-2
1723,-5,-33
1724,-6,-2
1725,-5,-32
1726,-7,-2
1727,-6,-32
1728,-7,-1
1729,-5,-32
1730,-7,0
1731,-4,-32
1732,-8,0
1733,-4,-33
1734,-8,1
1735,-3,-33
1736,-9,1
1737,-3,-32
1738,-8,1
1739,-3,-31
1740,-8,0
1741,-2,-31
1742,-7,0
1743,-3,-31
1744,-6,0
1745,-4,-31
1746,-7,0
1747,-5,-31
1748,-8,0
1749,-5,-30
1750,-8,-1
1751,-6,-30
1752,-8,-2
1753,-6,-31
1754,-7,-2
1755,-5,-31
1756,-7,-1
1757,-5,-30
1758,-6,-1
1759,-6,-30
1760,-7,-1
1761,-5,-30
1762,-7,-2
1763,-5,-31
1764,-8,-2
1765,-4,-31
1766,-9,-2
1767,-4,-32
1768,-10,-2
1769,-4,-31
1770,-9,-2
1771,-5,-31
1772,-8,-2
1773,-5,-32
1774,-7,-2
1775,-5,-33
1776,-7,-1
1777,-4,-33
1778,-7,-2
1779,-5,-33
1780,-7,-3
1781,-5,-32
1782,-6,-3
1783,-6,-32
1784,-6,-4
1785,-6,-31
1786,-6,-5
1787,-6,-30
1788,-6,-4
1789,-6,-31
1790,-6,-5
1791,-6,-32
1792,-6,-6
1793,-7,-32
1794,-6,-5
1795,-7,-33
1796,-6,-4
1797,-8,-33
1798,-6,-5
1799,-7,-33
1800,-7,-5
1801,-7,-34
1802,-6,-5
1803,-6,-34
1804,-6,-4
1805,-5,-34
1806,-7,-4
1807,-5,-35
1808,-7,-5
1809,-6,-35
1810,-7,-6
1811,-7,-35
1812,-7,-5
1813,-7,-36
1814,-7,-6
1815,-7,-35
1816,-7,-5
1817,-8,-35
1818,-6,-5
1819,-8,-36
1820,-6,-6
1821,-8,-35
1822,-6,-7
1823,-7,-35
1824,-5,-7
1825,-7,-36
1826,-5,-6
1827,-8,-36
1828,-6,-6
1829,-8,-35
1830,-7,-6
1831,-8,-34
1832,-7,-5
1833,-7,-34
1834,-7,-6
1835,-7,-33
1836,-7,-5
1837,-6,-33
1838,-6,-5
1839,-6,-34
1840,-5,-5
1841,-6,-35
1842,-4,-5
1843,-6,-36
1844,-5,-5
1845,-7,-36
1846,-5,-6
1847,-7,-37
1848,-6,-6
1849,-6,-37
1850,-6,-5
1851,-5,-37
1852,-7,-5
1853,-4,-37
1854,-7,-4
1855,-5,-37
1856,-8,-4
1857,-4,-37
1858,-8,-3
1859,-4,-36
1860,-7,-3
1861,-3,-36
1862,-7,-2
1863,-4,-36
1864,-7,-3
1865,-4,-35
1866,-7,-2
1867,-4,-34
1868,-7,-3
1869,-3,-34
1870,-6,-3
1871,-4,-34
1872,-5,-3
1873,-4,-35
1874,-6,-3
1875,-3,-35
1876,-6,-2
1877,-4,-35
1878,-7,-2
1879,-4,-34
1880,-8,-2
1881,-5,-34
1882,-7,-2
1883,-5,-33
1884,-8,-2
1885,-5,-32
1886,-7,-2
1887,-4,-32
1888,-7,-3
1889,-3,-32
1890,-8,-3
1891,-4,-32
1892,-9,-3
1893,-4,-33
1894,-9,-4
1895,-3,-33
1896,-8,-4
1897,-4,-33
1898,-8,-3
1899,-3,-33
1900,-7,-3
1901,-3,-34
1902,-8,-3
1903,-4,-34
1904,-7,-3
1905,-5,-34
1906,-8,-3
1907,-5,-35
1908,-8,-2
1909,-6,-35
1910,-8,-3
1911,-5,-35
1912,-8,-2
1913,-5,-36
1914,-9,-2
1915,-5,-35
1916,-9,-3
1917,-4,-35
1918,-10,-3
1919,-5,-35
1920,-10,-4
1921,-5,-36
1922,-10,-3
1923,-4,-36
1924,-9,-3
1925,-5,-36
1926,-9,-4
1927,-6,-36
1928,-9,-5
1929,-6,-37
1930,-10,-5
1931,-6,-38
1932,-10,-6
1933,-6,-39
1934,-10,-7
1935,-7,-39
1936,-9,-7
1937,-8,-39
1938,-9,-6
1939,-8,-40
1940,-8,-6
1941,-7,-40
1942,-8,-7
1943,-7,-39
1944,-7,-7
1945,-6,-39
1946,-6,-7
1947,-6,-38
1948,-6,-8
1949,-6,-37
1950,-6,-7
1951,-7,-37
1952,-7,-7
1953,-8,-37
1954,-6,-7
1955,-9,-37
1956,-5,-7
1957,-8,-37
1958,-6,-7
1959,-9,-37
1960,-6,-6
1961,-9,-38
1962,-6,-5
1963,-10,-38
1964,-6,-4
1965,-10,-37
1966,-5,-4
1967,-11,-37
1968,-6,-4
1969,-11,-36
1970,-5,-4
1971,-10,-36
1972,-5,-5
1973,-11,-36
1974,-4,-5
1975,-11,-35
1976,-5,-5
1977,-10,-35
1978,-5,-4
1979,-9,-35
1980,-6,-4
1981,-9,-36
1982,-6,-3
1983,-8,-36
1984,-7,-3
1985,-8,-35
1986,-7,-4
1987,-8,-34
1988,-6,-4
1989,-8,-33
1990,-6,-5
1991,-9,-33
1992,-6,-6
1993,-9,-34
1994,-6,-5
1995,-10,-34
1996,-6,-4
1997,-10,-33
1998,-7,-4
1999,-10,-34
2000,-8,-4
2001,-10,-35
2002,-7,-4
2003,-10,-34
2004,-8,-4
2005,-10,-33
2006,-9,-4
2007,-10,-32
2008,-9,-5
2009,-9,-32
2010,-9,-6
2011,-9,-31
2012,-8,-6
2013,-8,-31
2014,-9,-6
2015,-7,-31
2016,-9,-7
2017,-8,-31
2018,-10,-7
2019,-8,-32
2020,-10,-8
2021,-8,-33
2022,-10,-7
2023,-7,-33
2024,-9,-7
2025,-7,-32
2026,-8,-7
2027,-7,-31
2028,-7,-7
2029,-7,-30
2030,-7,-8
2031,-6,-30
2032,-6,-8
2033,-6,-31
2034,-5,-8
2035,-6,-30
2036,-5,-9
2037,-6,-29
2038,-5,-8
2039,-6,-30
2040,-5,-9
2041,-7,-30
2042,-5,-10
2043,-6,-30
2044,-5,-9
2045,-5,-30
2046,-5,-8
2047,-4,-30
2048,-6,-8
2049,-5,-30
2050,-5,-8
2051,-5,-29
2052,-5,-9
2053,-6,-29
2054,-5,-10
2055,-7,-29
2056,-5,-11
2057,-8,-29
2058,-4,-11
2059,-8,-30
2060,-5,-11
2061,-8,-29
2062,-5,-10
2063,-8,-30
2064,-5,-11
2065,-8,-29
2066,-6,-11
2067,-9,-29
2068,-5,-11
2069,-9,-28
2070,-6,-11
2071,-8,-28
2072,-7,-11
2073,-9,-28
2074,-8,-11
2075,-9,-29
2076,-8,-10
2077,-8,-29
2078,-8,-11
2079,-9,-29
2080,-7,-11
2081,-10,-29
2082,-7,-12
2083,-9,-29
2084,-8,-12
2085,-10,-29
2086,-7,-12
2087,-10,-28
2088,-7,-13
2089,-10,-29
2090,-8,-13
2091,-10,-28
2092,-9,-13
2093,-10,-27
2094,-9,-14
2095,-10,-28
2096,-9,-15
2097,-10,-27
2098,-9,-16
2099,-11,-27
2100,-9,-15
2101,-10,-27
2102,-9,-14
2103,-10,-28
2104,-9,-13
2105,-11,-28
2106,-8,-13
2107,-12,-28
2108,-8,-12
2109,-11,-28
2110,-8,-13
2111,-11,-27
2112,-8,-14
2113,-11,-28
2114,-8,-13
2115,-11,-27
2116,-8,-14
2117,-11,-28
2118,-8,-15
2119,-12,-28
2120,-7,-15
2121,-11,-28
2122,-6,-15
2123,-11,-27
2124,-6,-16
2125,-11,-28
2126,-6,-17
2127,-11,-29
2128,-5,-17
2129,-10,-29
2130,-5,-18
2131,-10,-28
2132,-6,-18
2133,-10,-27
2134,-5,-18
2135,-10,-28
2136,-4,-18
2137,-9,-28
2138,-4,-17
2139,-8,-28
2140,-3,-17
2141,-7,-28
2142,-2,-17
2143,-7,-29
2144,-3,-17
2145,-6,-29
2146,-2,-17
2147,-6,-28
2148,-1,-17
2149,-5,-28
2150,0,-17
2151,-4,-28
2152,0,-16
2153,-3,-28
2154,0,-15
2155,-3,-27
2156,-1,-15
2157,-3,-28
2158,-2,-15
2159,-2,-28
2160,-3,-15
2161,-1,-28
2162,-3,-16
2163,-2,-28
2164,-3,-17
2165,-2,-27
2166,-2,-17
2167,-2,-26
2168,-2,-18
2169,-3,-26
2170,-3,-18
2171,-3,-27
2172,-3,-19
2173,-4,-27
2174,-3,-18
2175,-4,-28
2176,-3,-17
2177,-4,-27
2178,-3,-18
2179,-4,-26
2180,-2,-18
2181,-3,-26
2182,-1,-18
2183,-2,-26
2184,-2,-18
2185,-2,-25
2186,-1,-18
2187,-2,-26
2188,-1,-19
2189,-2,-25
2190,-1,-18
2191,-2,-26
2192,-1,-19
2193,-2,-27
2194,0,-19
2195,-2,-28
2196,1,-19
2197,-1,-28
2198,1,-20
2199,-1,-27
2200,1,-19
2201,-2,-27
2202,2,-19
2203,-2,-26
2204,2,-18
2205,-1,-26
2206,2,-19
2207,-2,-26
2208,1,-19
2209,-3,-26
2210,1,-20
2211,-3,-25
2212,0,-20
2213,-3,-26
2214,-1,-20
2215,-4,-26
2216,0,-20
2217,-4,-27
2218,0,-21
2219,-3,-27
2220,0,-20
2221,-2,-27
2222,0,-19
2223,-2,-26
2224,1,-19
2225,-2,-27
2226,1,-20
2227,-2,-28
2228,1,-21
2229,-3,-28
2230,2,-21
2231,-4,-28
2232,2,-20
2233,-4,-29
2234,2,-21
2235,-3,-29
2236,2,-22
2237,-3,-30
2238,1,-22
2239,-3,-31
2240,1,-21
2241,-3,-32
2242,0,-21
2243,-3,-33
2244,1,-21
2245,-3,-32
2246,0,-21
2247,-4,-32
2248,1,-21
2249,-4,-33
2250,1,-20
2251,-4,-34
2252,0,-20
2253,-3,-34
2254,0,-19
2255,-3,-35
2256,0,-20
2257,-3,-34
2258,0,-19
2259,-3,-35
2260,0,-20
2261,-3,-34
2262,-1,-20
2263,-3,-35
2264,-2,-20
2265,-4,-35
2266,-1,-20
2267,-5,-35
2268,-1,-21
2269,-6,-35
2270,-1,-22
2271,-6,-34
2272,-1,-21
2273,-6,-33
2274,-1,-20
2275,-6,-34
2276,-2,-20
2277,-7,-34
2278,-2,-21
2279,-6,-34
2280,-2,-22
2281,-6,-35
2282,-2,-23
2283,-7,-35
2284,-1,-23
2285,-6,-35
2286,-1,-22
2287,-5,-35
2288,-1,-21
2289,-6,-35
2290,-1,-22
2291,-5,-35
2292,0,-22
2293,-6,-35
2294,1,-22
2295,-6,-34
2296,0,-22
2297,-7,-34
2298,1,-22
2299,-7,-33
2300,1,-21
2301,-7,-34
2302,1,-20
2303,-8,-34
2304,2,-20
2305,-8,-33
2306,2,-19
2307,-8,-34
2308,3,-19
2309,-8,-35
2310,2,-19
2311,-9,-35
2312,2,-20
2313,-9,-36
2314,3,-20
2315,-8,-36
2316,3,-21
2317,-8,-35
2318,3,-20
2319,-8,-36
2320,4,-20
2321,-7,-36
2322,3,-20
2323,-7,-37
2324,3,-21
2325,-7,-36
2326,4,-21
2327,-6,-36
2328,5,-21
2329,-7,-36
2330,5,-22
2331,-7,-35
2332,6,-22
2333,-6,-35
2334,6,-21
2335,-7,-35
2336,7,-21
2337,-6,-35
2338,6,-21
2339,-6,-36
2340,5,-21
2341,-6,-37
2342,6,-21
2343,-5,-37
2344,7,-21
2345,-6,-37
2346,7,-20
2347,-5,-37
2348,6,-20
2349,-5,-38
2350,6,-19
2351,-5,-37
2352,6,-20
2353,-5,-38
2354,6,-21
2355,-5,-37
2356,7,-21
2357,-5,-36
2358,7,-22
2359,-5,-37
2360,6,-22
2361,-5,-36
2362,6,-21
2363,-5,-37
2364,6,-20
2365,-5,-36
2366,7,-20
2367,-6,-36
2368,6,-20
2369,-6,-35
2370,6,-19
2371,-6,-36
2372,7,-19
2373,-6,-35
2374,6,-19
2375,-6,-36
2376,5,-19
2377,-5,-36
2378,5,-20
2379,-4,-36
2380,5,-19
2381,-3,-36
2382,4,-19
2383,-3,-35
2384,3,-19
2385,-2,-35
2386,2,-19
2387,-2,-36
2388,3,-19
2389,-3,-36
2390,3,-20
2391,-3,-37
2392,3,-21
2393,-3,-38
2394,3,-20
2395,-4,-38
2396,3,-21
2397,-4,-39
2398,3,-20
2399,-4,-38
2400,3,-21
2401,-3,-38
2402,3,-22
2403,-3,-37
2404,2,-22
2405,-2,-37
2406,2,-21
2407,-3,-37
2408,3,-21
2409,-4,-37
2410,3,-20
2411,-4,-38
2412,2,-20
2413,-4,-37
2414,2,-21
2415,-4,-38
2416,2,-22
2417,-5,-38
2418,3,-22
2419,-4,-38
2420,4,-22
2421,-5,-38
2422,4,-21
2423,-5,-37
2424,4,-20
2425,-5,-38
2426,5,-20
2427,-5,-39
2428,4,-20
2429,-5,-38
2430,5,-20
2431,-6,-38
2432,5,-21
2433,-7,-38
2434,4,-21
2435,-7,-39
2436,4,-22
2437,-8,-39
2438,3,-22
2439,-7,-39
2440,2,-22
2441,-6,-39
2442,2,-21
2443,-6,-38
2444,2,-22
2445,-5,-38
2446,3,-22
2447,-6,-38
2448,2,-22
2449,-7,-38
2450,3,-22
2451,-6,-38
2452,2,-22
2453,-6,-39
2454,2,-23
2455,-5,-39
2456,3,-23
2457,-5,-38
2458,3,-24
2459,-6,-38
2460,2,-24
2461,-7,-38
2462,1,-24
2463,-8,-38
2464,0,-24
2465,-8,-39
2466,0,-23
2467,-8,-38
2468,0,-22
2469,-8,-37
2470,-1,-22
2471,-8,-36
2472,0,-22
2473,-7,-36
2474,-1,-22
2475,-7,-35
2476,-1,-21
2477,-6,-35
2478,0,-21
2479,-5,-35
2480,-1,-21
2481,-5,-36
2482,-2,-21
2483,-6,-36
2484,-2,-22
2485,-6,-37
2486,-2,-23
2487,-6,-38
2488,-2,-24
2489,-6,-39
2490,-3,-24
2491,-7,-39
2492,-2,-24
2493,-7,-38
2494,-2,-23
2495,-7,-37
2496,-2,-22
2497,-7,-36
2498,-2,-23
2499,-7,-37
2500,-1,-23
2501,-8,-37
2502,-1,-22
2503,-8,-38
2504,-1,-23
2505,-9,-38
2506,-2,-23
2507,-9,-37
2508,-3,-23
2509,-10,-37
2510,-3,-22
2511,-10,-38
2512,-2,-22
2513,-10,-39
2514,-3,-22
2515,-11,-39
2516,-2,-22
2517,-11,-38
2518,-2,-23
2519,-11,-37
2520,-3,-23
2521,-10,-37
2522,-2,-23
2523,-11,-37
2524,-2,-22
2525,-11,-38
2526,-3,-22
2527,-10,-38
2528,-4,-22
2529,-11,-38
2530,-3,-22
2531,-11,-37
2532,-4,-22
2533,-10,-37
2534,-4,-21
2535,-11,-37
2536,-4,-20
2537,-10,-37
2538,-4,-19
2539,-10,-38
2540,-4,-18
2541,-10,-39
2542,-4,-17
2543,-10,-38
2544,-3,-17
2545,-11,-38
2546,-3,-18
2547,-11,-39
2548,-2,-18
2549,-11,-40
2550,-3,-18
2551,-10,-40
2552,-3,-17
2553,-10,-41
2554,-2,-17
2555,-10,-40
2556,-2,-18
2557,-9,-40
2558,-2,-17
2559,-10,-40
2560,-3,-17
2561,-9,-40
2562,-2,-17
2563,-9,-39
2564,-3,-17
2565,-10,-39
2566,-3,-16
2567,-10,-38
2568,-2,-16
2569,-10,-37
2570,-2,-15
2571,-9,-37
2572,-3,-15
2573,-9,-36
2574,-3,-16
2575,-10,-36
2576,-3,-15
2577,-11,-36
2578,-4,-15
2579,-12,-36
2580,-4,-16
2581,-12,-37
2582,-3,-16
2583,-12,-36
2584,-4,-16
2585,-13,-36
2586,-5,-16
2587,-12,-36
2588,-5,-17
2589,-12,-37
2590,-5,-18
2591,-12,-36
2592,-5,-17
2593,-13,-36
2594,-5,-16
2595,-12,-36
2596,-6,-16
2597,-12,-35
2598,-6,-17
2599,-12,-36
2600,-6,-18
2601,-13,-36
2602,-7,-18
2603,-12,-36
2604,-8,-18
2605,-12,-37
2606,-9,-18
2607,-11,-37
2608,-9,-17
2609,-10,-37
2610,-9,-16
2611,-11,-37
2612,-10,-16
2613,-11,-38
2614,-11,-16
2615,-12,-38
2616,-10,-16
2617,-12,-37
2618,-10,-17
2619,-12,-36
2620,-9,-17
2621,-12,-37
2622,-10,-17
2623,-12,-38
2624,-10,-16
2625,-12,-37
2626,-10,-17
2627,-11,-37
2628,-10,-18
2629,-10,-37
2630,-11,-18
2631,-10,-36
2632,-11,-19
2633,-11,-36
2634,-11,-20
2635,-12,-36
2636,-11,-21
2637,-11,-36
2638,-12,-21
2639,-11,-37
2640,-11,-21
2641,-10,-37
2642,-10,-21
2643,-10,-36
2644,-10,-22
2645,-10,-35
2646,-10,-21
2647,-10,-36
2648,-10,-20
2649,-11,-36
2650,-10,-19
2651,-10,-36
2652,-9,-19
2653,-10,-35
2654,-8,-19
2655,-11,-35
2656,-9,-19
2657,-12,-35
2658,-9,-18
2659,-13,-35
2660,-9,-17
2661,-14,-35
2662,-8,-17
2663,-14,-36
2664,-8,-16
2665,-14,-35
2666,-8,-15
2667,-13,-35
2668,-8,-16
2669,-12,-35
2670,-9,-16
2671,-12,-34
2672,-9,-15
2673,-12,-35
2674,-10,-15
2675,-12,-36
2676,-10,-16
2677,-12,-37
2678,-11,-16
2679,-12,-36
2680,-10,-16
2681,-12,-35
2682,-11,-16
2683,-12,-34
2684,-10,-16
2685,-12,-33
2686,-10,-15
2687,-12,-32
2688,-10,-14
2689,-12,-31
2690,-10,-15
2691,-13,-31
2692,-10,-14
2693,-13,-30
2694,-10,-13
2695,-12,-30
2696,-11,-13
2697,-12,-29
2698,-10,-13
2699,-13,-29
2700,-11,-13
2701,-14,-29
2702,-11,-12
2703,-13,-29
2704,-11,-13
2705,-13,-28
2706,-11,-14
2707,-12,-28
2708,-11,-13
2709,-13,-28
2710,-11,-12
2711,-13,-29
2712,-10,-12
2713,-14,-29
2714,-10,-13
2715,-15,-29
2716,-11,-13
2717,-16,-29
2718,-12,-13
2719,-16,-30
2720,-12,-14
2721,-17,-30
2722,-13,-14
2723,-17,-29
2724,-13,-13
2725,-17,-28
2726,-12,-13
2727,-18,-28
2728,-12,-14
2729,-18,-29
2730,-12,-13
2731,-19,-29
2732,-12,-12
2733,-19,-30
2734,-12,-11
2735,-19,-31
2736,-11,-11
2737,-20,-31
2738,-11,-10
2739,-21,-31
2740,-12,-10
2741,-21,-30
2742,-12,-11
2743,-21,-31
2744,-12,-10
2745,-22,-31
2746,-11,-10
2747,-21,-31
2748,-11,-11
2749,-22,-31
2750,-11,-10
2751,-23,-31
2752,-10,-10
2753,-23,-32
2754,-11,-10
2755,-23,-31
2756,-10,-10
2757,-24,-31
2758,-9,-10
2759,-23,-31
2760,-9,-11
2761,-23,-32
2762,-10,-11
2763,-24,-32
2764,-9,-11
2765,-25,-32
2766,-8,-11
2767,-25,-31
2768,-8,-12
2769,-25,-30
2770,-9,-12
2771,-25,-29
2772,-8,-12
2773,-25,-30
2774,-8,-13
2775,-25,-31
2776,-8,-12
2777,-24,-31
2778,-9,-12
2779,-23,-31
2780,-10,-12
2781,-23,-30
2782,-10,-11
2783,-23,-31
2784,-11,-11
2785,-23,-30
2786,-12,-11
2787,-24,-30
2788,-11,-11
2789,-25,-30
2790,-11,-12
2791,-26,-30
2792,-12,-12
2793,-26,-29
2794,-13,-12
2795,-26,-30
2796,-13,-13
2797,-26,-29
2798,-13,-14
2799,-26,-28
2800,-13,-13
2801,-26,-29
2802,-13,-12
2803,-26,-28
2804,-14,-12
2805,-26,-27
2806,-14,-11
2807,-26,-28
2808,-14,-12
2809,-26,-27
2810,-15,-12
2811,-25,-27
2812,-16,-12
2813,-25,-28
2814,-17,-12
2815,-24,-28
2816,-18,-12
2817,-24,-29
2818,-17,-12
2819,-24,-30
2820,-16,-12
2821,-24,-29
2822,-15,-12
2823,-25,-29
2824,-14,-12
2825,-25,-28
2826,-13,-12
2827,-25,-29
2828,-13,-13
2829,-26,-29
2830,-13,-12
2831,-27,-29
2832,-14,-12
2833,-28,-29
2834,-13,-12
2835,-28,-28
2836,-13,-13
2837,-27,-28
2838,-13,-12
2839,-27,-27
2840,-14,-12
2841,-28,-27
2842,-14,-11
2843,-29,-27
2844,-13,-11
2845,-30,-27
2846,-13,-10
2847,-30,-28
2848,-14,-10
2849,-30,-27
2850,-15,-10
2851,-30,-28
2852,-16,-10
2853,-30,-29
2854,-17,-10
2855,-30,-30
2856,-17,-9
2857,-31,-30
2858,-16,-9
2859,-30,-30
2860,-15,-9
2861,-31,-30
2862,-15,-10
2863,-31,-31
2864,-16,-10
2865,-32,-31
2866,-17,-10
2867,-33,-31
2868,-18,-10
2869,-33,-32
2870,-17,-10
2871,-33,-33
2872,-17,-11
2873,-33,-34
2874,-18,-11
2875,-33,-33
2876,-19,-11
2877,-33,-32
2878,-19,-10
2879,-33,-33
2880,-19,-11
2881,-33,-32
2882,-20,-11
2883,-34,-32
2884,-20,-12
2885,-33,-32
2886,-19,-12
2887,-32,-32
2888,-19,-13
2889,-33,-32
2890,-18,-13
2891,-32,-32
2892,-18,-12
2893,-32,-31
2894,-18,-13
2895,-31,-31
2896,-19,-13
2897,-31,-30
2898,-19,-14
2899,-31,-29
2900,-20,-14
2901,-31,-28
2902,-19,-14
2903,-31,-27
2904,-19,-15
2905,-31,-26
2906,-20,-15
2907,-32,-26
2908,-21,-15
2909,-32,-27
2910,-21,-16
2911,-32,-28
2912,-20,-16
2913,-32,-29
2914,-19,-16
2915,-32,-28
2916,-20,-16
2917,-31,-28
2918,-19,-16
2919,-32,-28
2920,-20,-16
2921,-33,-28
2922,-20,-17
2923,-33,-29
2924,-19,-17
2925,-33,-28
2926,-19,-18
2927,-33,-29
2928,-19,-19
2929,-34,-29
2930,-19,-20
2931,-34,-28
2932,-20,-20
2933,-33,-28
2934,-20,-19
2935,-34,-28
2936,-19,-19
2937,-34,-27
2938,-19,-20
2939,-34,-26
2940,-18,-20
2941,-34,-27
2942,-18,-21
2943,-33,-27
2944,-17,-21
2945,-33,-28
2946,-17,-22
2947,-33,-29
2948,-17,-21
2949,-33,-28
2950,-17,-20
2951,-32,-28
2952,-17,-19
2953,-32,-27
2954,-16,-19
2955,-33,-27
2956,-16,-20
2957,-32,-27
2958,-16,-19
2959,-32,-28
2960,-16,-18
2961,-32,-27
2962,-16,-17
2963,-32,-28
2964,-15,-17
2965,-33,-28
2966,-14,-17
2967,-33,-27
2968,-14,-16
2969,-34,-27
2970,-15,-16
2971,-35,-27
2972,-14,-16
2973,-35,-26
2974,-15,-16
2975,-34,-26
2976,-15,-17
2977,-34,-27
2978,-14,-17
2979,-34,-26
2980,-13,-17
2981,-33,-26
2982,-12,-17
2983,-32,-26
2984,-12,-18
2985,-32,-25
2986,-11,-18
2987,-33,-25
2988,-11,-17
2989,-33,-26
2990,-11,-18
2991,-33,-27
2992,-12,-18
2993,-34,-27
2994,-12,-19
2995,-34,-26
2996,-13,-19
2997,-33,-26
2998,-12,-19
2999,-34,-26
3000,-12,-20
3001,-33,-26
3002,-11,-20
3003,-32,-26
3004,-10,-20
3005,-31,-26
3006,-11,-20
3007,-31,-25
3008,-10,-20
3009,-32,-25
3010,-10,-19
3011,-31,-25
3012,-10,-20
3013,-30,-25
3014,-10,-21
3015,-30,-24
3016,-10,-20
3017,-31,-24
3018,-10,-19
3019,-32,-24
3020,-11,-19
3021,-33,-24
3022,-12,-19
3023,-32,-24
3024,-12,-18
3025,-33,-24
3026,-13,-18
3027,-34,-24
3028,-13,-17
3029,-34,-25
3030,-13,-16
3031,-34,-26
3032,-13,-15
3033,-35,-26
3034,-12,-15
3035,-36,-26
3036,-11,-15
3037,-36,-27
3038,-11,-14
3039,-37,-27
3040,-11,-13
3041,-38,-27
3042,-12,-13
3043,-39,-27
3044,-13,-13
3045,-39,-26
3046,-14,-13
3047,-39,-27
3048,-15,-13
3049,-38,-27
3050,-14,-13
3051,-37,-27
3052,-14,-14
3053,-38,-27
3054,-15,-14
3055,-37,-27
3056,-16,-14
3057,-37,-26
3058,-17,-14
3059,-37,-25
3060,-18,-14
3061,-36,-25
3062,-19,-14
3063,-36,-24
3064,-18,-14
3065,-35,-24
3066,-19,-14
3067,-35,-25
3068,-19,-13
3069,-34,-25
3070,-18,-13
3071,-33,-25
3072,-18,-14
3073,-34,-25
3074,-17,-14
3075,-33,-25
3076,-17,-15
3077,-33,-24
3078,-18,-15
3079,-33,-23
3080,-18,-16
3081,-32,-23
3082,-19,-16
3083,-32,-22
3084,-18,-16
3085,-32,-21
3086,-17,-16
3087,-32,-22
3088,-16,-16
3089,-31,-22
3090,-15,-16
3091,-30,-22
3092,-14,-16
3093,-30,-21
3094,-15,-16
3095,-30,-22
3096,-15,-17
3097,-29,-22
3098,-16,-17
3099,-30,-22
3100,-17,-17
3101,-30,-21
3102,-17,-16
3103,-31,-21
3104,-16,-16
3105,-31,-20
3106,-17,-16
3107,-32,-20
3108,-16,-16
3109,-31,-20
3110,-17,-16
3111,-30,-20
3112,-17,-15
3113,-31,-20
3114,-18,-15
3115,-31,-19
3116,-18,-14
3117,-30,-19
3118,-18,-13
3119,-30,-20
3120,-19,-13
3121,-31,-20
3122,-20,-13
3123,-30,-20
3124,-21,-13
3125,-30,-19
3126,-21,-12
3127,-31,-19
3128,-22,-12
3129,-30,-19
3130,-22,-13
3131,-29,-19
3132,-22,-12
3133,-28,-19
3134,-21,-12
3135,-29,-19
3136,-20,-12
3137,-30,-19
3138,-21,-12
3139,-30,-20
3140,-20,-12
3141,-30,-21
3142,-20,-11
3143,-30,-22
3144,-20,-12
3145,-29,-22
3146,-20,-11
3147,-30,-22
3148,-20,-12
3149,-30,-21
3150,-19,-12
3151,-30,-22
3152,-20,-12
3153,-30,-21
3154,-20,-11
3155,-31,-21
3156,-20,-12
3157,-31,-20
3158,-21,-12
3159,-31,-19
3160,-21,-11
3161,-31,-18
3162,-21,-12
3163,-31,-19
3164,-20,-12
3165,-31,-18
3166,-20,-11
3167,-30,-18
3168,-20,-10
3169,-29,-18
3170,-21,-10
3171,-29,-19
3172,-21,-11
3173,-30,-19
3174,-21,-12
3175,-29,-19
3176,-21,-11
3177,-30,-19
3178,-21,-10
3179,-30,-20
3180,-22,-10
3181,-31,-20
3182,-23,-10
3183,-31,-19
3184,-22,-10
3185,-30,-19
3186,-22,-9
3187,-30,-18
3188,-22,-8
3189,-30,-17
3190,-23,-8
3191,-30,-16
3192,-23,-7
3193,-31,-16
3194,-23,-6
3195,-31,-15
3196,-23,-7
3197,-30,-15
3198,-24,-7
3199,-30,-14
3200,-25,-7
3201,-30,-15
3202,-26,-7
3203,-31,-15
3204,-26,-8
3205,-31,-14
3206,-26,-9
3207,-32,-14
3208,-26,-10
3209,-32,-15
3210,-25,-10
3211,-31,-15
3212,-24,-10
3213,-30,-15
3214,-24,-11
3215,-30,-14
3216,-24,-12
3217,-29,-14
3218,-24,-13
3219,-29,-13
3220,-24,-12
3221,-29,-12
3222,-23,-12
3223,-28,-12
3224,-23,-13
3225,-27,-12
3226,-23,-12
3227,-26,-12
3228,-22,-12
3229,-25,-12
3230,-22,-13
3231,-25,-11
3232,-23,-13
3233,-26,-11
3234,-23,-14
3235,-26,-10
3236,-24,-14
3237,-27,-10
3238,-25,-14
3239,-27,-11
3240,-25,-13
3241,-26,-11
3242,-24,-13
3243,-26,-10
3244,-25,-13
3245,-25,-10
3246,-26,-13
3247,-24,-10
3248,-27,-13
3249,-24,-11
3250,-26,-13
3251,-23,-11
3252,-26,-12
3253,-23,-10
3254,-26,-11
3255,-23,-11
3256,-26,-12
3257,-24,-11
3258,-26,-11
3259,-25,-11
3260,-26,-12
3261,-25,-10
3262,-26,-11
3263,-25,-9
3264,-25,-11
3265,-25,-10
3266,-26,-11
3267,-26,-10
3268,-27,-11
3269,-26,-11
3270,-26,-11
3271,-25,-11
3272,-26,-10
3273,-25,-12
3274,-26,-9
3275,-25,-13
3276,-27,-9
3277,-26,-13
3278,-26,-9
3279,-27,-13
3280,-26,-10
